"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Conservation","Invasive"
"https://id.biodiversity.org.au/node/apni/2920843","Hovea angustissima","I.Thomps.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Hovea",,"42","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7126431","Schoenoplectiella laevis","(S.T.Blake) Lye","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenoplectiella",,"42","",""
"https://id.biodiversity.org.au/node/ausmoss/10058834","Atrichum androgynum","(Müll.Hal.) A.Jaeger","species","Plantae","Bryophyta","Polytrichopsida","Polytrichales","Polytrichaceae","Atrichum",,"42","",""
"https://id.biodiversity.org.au/node/ausmoss/2900849","Spruceanthus thozetianus","(Gottsche & F.Muell.) B.M.Thiers & Gradst.","species","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Lejeuneaceae","Spruceanthus",,"42","",""
"https://id.biodiversity.org.au/node/ausmoss/2912933","Ricciocarpos natans","(L.) Corda","species","Plantae","Marchantiophyta","Marchantiopsida","Marchantiales","Ricciaceae","Ricciocarpos",,"42","",""
"https://id.biodiversity.org.au/taxon/apni/51266496","Alternanthera sessilis","(L.) R.Br. ex DC.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Alternanthera","Māhuri","42","",""
"https://id.biodiversity.org.au/taxon/apni/51269632","Ehretia grahamii","Randell","species","Plantae","Charophyta","Equisetopsida",,"Boraginaceae","Ehretia",,"42","",""
"https://id.biodiversity.org.au/taxon/apni/51283909","Epacris browniae","Coleby","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Epacris",,"42","",""
"https://id.biodiversity.org.au/taxon/apni/51287168","Quercus palustris","Münchh.","species","Plantae","Charophyta","Equisetopsida","Fagales","Fagaceae","Quercus","Pin Oak","42","",""
"https://id.biodiversity.org.au/taxon/apni/51287836","Anisomeles lappa","A.R.Bean","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Anisomeles",,"42","",""
"https://id.biodiversity.org.au/taxon/apni/51288960","Callistemon quercinus","(Craven) Udovicic & R.D.Spencer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Callistemon",,"42","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/taxon/apni/51311498","Roepera prismatotheca","(F.Muell.) Beier & Thulin","species","Plantae","Charophyta","Equisetopsida","Zygophyllales","Zygophyllaceae","Roepera",,"42","",""
"https://id.biodiversity.org.au/taxon/apni/51412028","Pterostylis atrans","D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Pterostylis","Blunt-tongue Green-hood","42","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/taxon/apni/51413243","Sarcochilus olivaceus","Lindl.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Sarcochilus","Lawyer Orchid","42","",""
"54105067","Sargassum swartzii","(Turner) J.Agardh","species","Plantae",,,,"Sargassaceae","Sargassum","Brown Alga","41","",""
"55095001","Grateloupia subpectinata","Holmes, 1912","species","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Grateloupia","Red Alga","41","",""
"55133013","Laurencia papillosa","(Forsskål) Geville","species","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","Red Alga","41","",""
"55133098","Laurencia decumbens","Kützing","species","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","Red Alga","41","",""
"56196025","Halimeda tuna","(J.Ellis & Solander) J.V.Lamouroux","species","Plantae",,,,"Udoteaceae","Halimeda","Green Alga","41","",""
"56196046","Halimeda gracilis","Harvey ex J. Agardh, 1887","species","Plantae",,,,"Udoteaceae","Halimeda","Green Alga","41","",""
"NZOR-6-61259","Aspidistra elatior","Blume","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Aspidistra",,"41","",""
"NZOR-6-85655","Tortella knightii","(Mitt.) Broth.","species","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Tortella",,"41","",""
"https://id.biodiversity.org.au/instance/ausmoss/10022705","Goniomitrium enerve","Hook. & Wilson","species","Plantae","Bryophyta","Bryopsida","Funariales","Funariaceae","Goniomitrium",,"41","",""
"https://id.biodiversity.org.au/name/apni/51263526","Vincetoxicum coloratum","(C.T.White) Meve & Liede","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Vincetoxicum",,"41","",""
"https://id.biodiversity.org.au/name/apni/51339920","Pendressia wardellii","(F.Muell.) Whiffin","species","Plantae","Charophyta","Equisetopsida","Laurales","Monimiaceae","Pendressia",,"41","",""
"https://id.biodiversity.org.au/name/apni/51359183_0","Styphelia fletcheri",,"species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Styphelia",,"41","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/name/apni/51366676","Phaseolaria fulgens","(A.R.Bean) G.L.Nesom","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Phaseolaria",,"41","",""
"https://id.biodiversity.org.au/name/apni/51367045","Eucalyptus crebra x Eucalyptus melanophloia","F.Muell. x Eucalyptus melanophloia F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"41","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/name/apni/64576","Musa x paradisiaca","L.","species","Plantae","Charophyta","Equisetopsida","Zingiberales","Musaceae","Musa",,"41","",""
"https://id.biodiversity.org.au/node/apni/2886227","Prunus armeniaca","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Prunus","Apricot","41","",""
"https://id.biodiversity.org.au/node/apni/2887460","Hebenstretia dentata","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Hebenstretia",,"41","",""
"https://id.biodiversity.org.au/node/apni/2888529","Setaria oplismenoides","R.A.W.Herrm.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Setaria",,"41","",""
"https://id.biodiversity.org.au/node/apni/2890354","Australopyrum retrofractum","(Vickery) Á.Löve","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Australopyrum","Comb Wheat-grass","41","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2890621","Gnaphalium diamantinense","Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Gnaphalium",,"41","",""
"https://id.biodiversity.org.au/node/apni/2892125","Actephila vernicosa","P.I.Forst.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Actephila",,"41","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2892273","Eucalyptus recurva","Crisp","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Mongarlow Mallee","41","Queensland : Conservation Status | EPBC Act Threatened Species | New South Wales : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2893125","Swainsona burkei","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Swainsona",,"41","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2894487","Mitrasacme nudicaulis","Reinw. ex Blume","species","Plantae","Charophyta","Equisetopsida","Gentianales","Loganiaceae","Mitrasacme",,"41","",""
"https://id.biodiversity.org.au/node/apni/2895037","Moorochloa eruciformis","(Sm.) Veldkamp","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Moorochloa",,"41","",""
"https://id.biodiversity.org.au/node/apni/2895445","Macrozamia parcifolia","P.I.Forst. & D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Cycadales","Zamiaceae","Macrozamia",,"41","Queensland : Conservation Status | EPBC Act Threatened Species",""
"https://id.biodiversity.org.au/node/apni/2895913","Microsorum grossum","(Langsd. & Fisch.) S.B.Andrews","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Polypodiaceae","Microsorum",,"41","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2896547","Cardamine papillata","I.Thomps.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Cardamine","Forest Bitter-cress","41","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2897964","Hymenophyllum rarum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","Narrow Filmy Fern","41","",""
"https://id.biodiversity.org.au/node/apni/2898416","Acacia handonis","Pedley","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Hando's Wattle","41","Queensland : Conservation Status | EPBC Act Threatened Species | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2898764","Calotis squamigera","C.T.White","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Calotis",,"41","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2899330","Goodenia calcarata","(F.Muell.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","Streaked Goodenia","41","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2899611","Sphaerostephanos heterocarpus","(Blume) Holttum","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Thelypteridaceae","Sphaerostephanos",,"41","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2899640","Boronia boliviensis","J.B.Williams & J.T.Hunter","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia","Bolivia Hill Boronia","41","New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2900144","Paspalidium breviflorum","Vickery","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Paspalidium",,"41","",""
"https://id.biodiversity.org.au/node/apni/2901204","Lithomyrtus retusa","(Endl.) N.Snow & Guymer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Lithomyrtus",,"41","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2901929","Lepidium strongylophyllum","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Lepidium",,"41","",""
"https://id.biodiversity.org.au/node/apni/2902441","Cassinia decipiens","Orchard","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Cassinia",,"41","",""
"https://id.biodiversity.org.au/node/apni/2903425","Alpinia zerumbet","(Pers.) B.L.Burtt & R.M.Sm.","species","Plantae","Charophyta","Equisetopsida","Zingiberales","Zingiberaceae","Alpinia",,"41","",""
"https://id.biodiversity.org.au/node/apni/2903672","Neoalsomitra capricornica","(F.Muell.) Hutch.","species","Plantae","Charophyta","Equisetopsida","Cucurbitales","Cucurbitaceae","Neoalsomitra",,"41","",""
"https://id.biodiversity.org.au/node/apni/2903735","Goodenia janamba","Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia",,"41","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2903736","Acacia halliana","Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"41","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2905695","Newcastelia interrupta","Munir","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Newcastelia",,"41","",""
"https://id.biodiversity.org.au/node/apni/2905725","Eremophila dalyana","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"41","",""
"https://id.biodiversity.org.au/node/apni/2906213","Leionema gracile","(C.T.White) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Leionema",,"41","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2906304","Cyperus digitatus","Roxb.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus",,"41","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2907551","Mitrasacme prolifera","R.Br.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Loganiaceae","Mitrasacme",,"41","",""
"https://id.biodiversity.org.au/node/apni/2908428","Gynochthodes sessilis","Halford","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Gynochthodes",,"41","",""
"https://id.biodiversity.org.au/node/apni/2910921","Citrus reticulata","Blanco","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Citrus","Tangarine","41","",""
"https://id.biodiversity.org.au/node/apni/2911697","Syzygium fibrosum","(F.M.Bailey) T.G.Hartley & L.M.Perry","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Syzygium","Bamaga Fibrous Satinash","41","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2912290","Erodium aureum","Carolin","species","Plantae","Charophyta","Equisetopsida","Geraniales","Geraniaceae","Erodium",,"41","",""
"https://id.biodiversity.org.au/node/apni/2912293","Bonamia dietrichiana","Hallier f.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Bonamia",,"41","",""
"https://id.biodiversity.org.au/node/apni/2913031","Brassiantha hedraiantheroides","A.J.Ford","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Brassiantha",,"41","",""
"https://id.biodiversity.org.au/node/apni/2914662","Sida magnifica","Domin","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida",,"41","",""
"https://id.biodiversity.org.au/node/apni/2914678","Rotala rotundifolia","(Buch.-Ham. ex Roxb.) Koehne","species","Plantae","Charophyta","Equisetopsida","Myrtales","Lythraceae","Rotala",,"41","",""
"https://id.biodiversity.org.au/node/apni/2917131","Crotalaria grahamiana","Wight & Arn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Crotalaria",,"41","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2918532","Elachanthus pusillus","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Elachanthus","Small Elachanth","41","Victoria : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2919064","Prostanthera lithospermoides","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Prostanthera",,"41","",""
"https://id.biodiversity.org.au/node/apni/2919506","Dolichandrone heterophylla","(R.Br.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Dolichandrone","Lemon Wood","41","",""
"https://id.biodiversity.org.au/node/apni/2920538","Solanum hamulosum","C.T.White","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","Dirran Curse","41","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2920706","Rorippa dietrichiana","Hewson","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Rorippa",,"41","",""
"https://id.biodiversity.org.au/node/apni/6373125","Pultenaea vrolandii","Maiden","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","Cupped Bush-pea","41","Queensland : Conservation Status | Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/8500651","Scleroglossum wooroonooran","(F.M.Bailey) C.Chr.","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Polypodiaceae","Scleroglossum",,"41","",""
"https://id.biodiversity.org.au/node/ausmoss/10057554","Andreaea mutabilis","Hook.f. & Wilson","species","Plantae","Bryophyta","Andreaeopsida","Andreaeales","Andreaeaceae","Andreaea",,"41","",""
"https://id.biodiversity.org.au/node/ausmoss/10066563","Campylopus incrassatus","Müll.Hal.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Campylopus",,"41","",""
"https://id.biodiversity.org.au/node/ausmoss/10077718","Fabronia brachyphylla","Müll.Hal. ex Broth.","species","Plantae","Bryophyta","Bryopsida","Hypnales","Fabroniaceae","Fabronia",,"41","",""
"https://id.biodiversity.org.au/node/ausmoss/10093600","Leucobryum wattsii","Broth.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Leucobryaceae","Leucobryum",,"41","",""
"https://id.biodiversity.org.au/node/ausmoss/2908524","Radula ocellata","K.Yamada","species","Plantae","Marchantiophyta","Jungermanniopsida","Porellales","Radulaceae","Radula",,"41","",""
"https://id.biodiversity.org.au/node/ausmoss/2915630","Riccardia bipinnatifida","(Colenso) Hewson","species","Plantae","Marchantiophyta","Jungermanniopsida","Metzgeriales","Aneuraceae","Riccardia",,"41","",""
"https://id.biodiversity.org.au/taxon/apni/51267010","Aristolochia australopithecurus","(Mich.J.Parsons) Buchwalder & Wanke","species","Plantae","Charophyta","Equisetopsida","Piperales","Aristolochiaceae","Aristolochia",,"41","",""
"https://id.biodiversity.org.au/taxon/apni/51268968","Roebuckiella similis","(P.S.Short) P.S.Short","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Roebuckiella",,"41","",""
"https://id.biodiversity.org.au/taxon/apni/51269242","Blechnum articulatum","(F.Muell.) S.B.Andrews","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Blechnaceae","Blechnum",,"41","",""
"https://id.biodiversity.org.au/taxon/apni/51290300","Rhodamnia pauciovulata","Guymer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Rhodamnia",,"41","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/taxon/apni/51291360","Hackelochloa granularis","(L.) Kuntze","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Hackelochloa",,"41","",""
"https://id.biodiversity.org.au/taxon/apni/51300244","Juncus caespiticius","E.Mey.","species","Plantae","Charophyta","Equisetopsida","Poales","Juncaceae","Juncus","Grassy Rush","41","",""
"https://id.biodiversity.org.au/taxon/apni/51400592","Chiloglottis chlorantha","D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Chiloglottis",,"41","",""
"https://id.biodiversity.org.au/taxon/apni/51401053","Corybas incurvus","D.L.Jones & M.A.Clem.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Corybas","Helmet Orchid","41","",""
"https://id.biodiversity.org.au/taxon/apni/51407888","Plexaure crassiuscula","(Nicholls) M.A.Clem. & D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Plexaure",,"41","",""
"55106018","Gracilaria gracilis","(Stackhouse) Steentoft, L.M.Irvine & Farnham","species","Plantae","Rhodophyta","Florideophyceae","Gracilariales","Gracilariaceae","Gracilaria","Red Alga","40","",""
"56155012","Pseudendoclonium submarinum","Wille","species","Plantae","Chlorophyta","Chlorophyceae","Chaetophorales","Chaetophoraceae","Pseudendoclonium","Green Alga","40","",""
"NZOR-6-99838","Enteromorpha intestinalis","(L.) Link","species","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Enteromorpha","Green Alga","40","",""
"https://id.biodiversity.org.au/name/apni/115171","Ophioderma pendulum","(L.) C.Presl","species","Plantae",,,,"Ophioglossaceae","Ophioderma",,"40","",""
"https://id.biodiversity.org.au/name/apni/50003290","Pimelea chlorina","A.R.Bean","species","Plantae","Charophyta","Equisetopsida","Malvales","Thymelaeaceae","Pimelea",,"40","",""
"https://id.biodiversity.org.au/node/apni/2888866","Dovyalis caffra","(Hook.f. & Harv.) Hook.f.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Salicaceae","Dovyalis","Kei Apple","40","",""
"https://id.biodiversity.org.au/node/apni/2888962","Sclerolaena walkeri","(C.T.White) A.J.Scott","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Sclerolaena",,"40","EPBC Act Threatened Species",""
"https://id.biodiversity.org.au/node/apni/2889164","Ipomoea brassii","C.T.White","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea",,"40","",""
"https://id.biodiversity.org.au/node/apni/2889252","Anigozanthos flavidus","Redouté","species","Plantae","Charophyta","Equisetopsida","Commelinales","Haemodoraceae","Anigozanthos","Evergreen Kangaroo Paw","40","",""
"https://id.biodiversity.org.au/node/apni/2889749","Ricinocarpos trachyphyllus","Halford & R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Ricinocarpos",,"40","",""
"https://id.biodiversity.org.au/node/apni/2892147","Suriana maritima","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Surianaceae","Suriana","Bay Cedar","40","",""
"https://id.biodiversity.org.au/node/apni/2892673","Corymbia calophylla","(Lindl.) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","Marri","40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2893763","Callistemon sabrina","(Craven) Udovicic & R.D.Spencer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Callistemon",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2894388","Zephyranthes carinata","Herb.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Amaryllidaceae","Zephyranthes","Pink Storm Lily","40","",""
"https://id.biodiversity.org.au/node/apni/2894797","Aristida helicophylla","S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida",,"40","",""
"https://id.biodiversity.org.au/node/apni/2894922","Frankenia uncinata","Sprague & Summerh.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Frankeniaceae","Frankenia",,"40","",""
"https://id.biodiversity.org.au/node/apni/2895672","Convolvulus farinosus","L.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Convolvulus","Wild Bindweed","40","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2896144","Chamaecrista longipes","(Domin) Pedley","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Chamaecrista",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2896354","Indigofera leucotricha","E.Pritz.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Indigofera","Silver Indigo","40","Queensland : Conservation Status | New South Wales : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2896535","Actephila foetida","Domin","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Actephila",,"40","Queensland : Conservation Status | EPBC Act Threatened Species",""
"https://id.biodiversity.org.au/node/apni/2897851","Pandorea linearis","(F.M.Bailey) Guymer","species","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Pandorea",,"40","",""
"https://id.biodiversity.org.au/node/apni/2898618","Corchorus tridens","L.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Corchorus",,"40","",""
"https://id.biodiversity.org.au/node/apni/2899723","Solanum acanthodapis","A.R.Bean","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum",,"40","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2899903","Tecticornia lylei","(Ewart & Jean White) K.A.Sheph. & Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Tecticornia","Wiry Glasswort","40","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2900053","Leionema obtusifolium","(Paul G.Wilson) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Leionema",,"40","Queensland : Conservation Status | EPBC Act Threatened Species",""
"https://id.biodiversity.org.au/node/apni/2901240","Heliotropium collinum","Craven","species","Plantae","Charophyta","Equisetopsida",,"Boraginaceae","Heliotropium",,"40","",""
"https://id.biodiversity.org.au/node/apni/2901258","Melaleuca sylvana","Craven & A.J.Ford","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2902136","Brachychiton x turgidulus","Guymer","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Brachychiton",,"40","",""
"https://id.biodiversity.org.au/node/apni/2904001","Stylidium adenophorum","Lowrie & Kenneally","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"40","",""
"https://id.biodiversity.org.au/node/apni/2904810","Cycas couttsiana","K.D.Hill","species","Plantae","Charophyta","Equisetopsida","Cycadales","Cycadaceae","Cycas",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2905373","Aristida perniciosa","Domin","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida",,"40","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2905547","Cryptocarya exfoliata","C.K.Allen","species","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cryptocarya",,"40","",""
"https://id.biodiversity.org.au/node/apni/2906020","Heterachne abortiva","(R.Br.) Druce","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Heterachne",,"40","",""
"https://id.biodiversity.org.au/node/apni/2906414","Cupaniopsis dallachyi","S.T.Reynolds","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Cupaniopsis",,"40","",""
"https://id.biodiversity.org.au/node/apni/2906518","Phyllanthus sulcatus","J.T.Hunter & J.J.Bruhl","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Phyllanthus",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2906667","Eucalyptus boliviana","J.B.Williams & K.D.Hill","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Bolivia Stringybark","40","Queensland : Conservation Status | New South Wales : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2907161","Pultenaea alea","de Kok","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2908069","Boronia lanceolata","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia",,"40","",""
"https://id.biodiversity.org.au/node/apni/2908365","Hibbertia decumbens","Toelken","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2908808","Lepiderema largiflorens","S.T.Reynolds","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Lepiderema",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2908900","Cyperus macrostachyos","Lam.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus",,"40","",""
"https://id.biodiversity.org.au/node/apni/2909650","Drosera adelae","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera","Lance-leaved Sundew","40","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2909896","Lemna minor","L.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Araceae","Lemna","Karearea","40","",""
"https://id.biodiversity.org.au/node/apni/2910251","Geranium obtusisepalum","Carolin","species","Plantae","Charophyta","Equisetopsida","Geraniales","Geraniaceae","Geranium",,"40","",""
"https://id.biodiversity.org.au/node/apni/2910604","Callistemon pearsonii","R.D.Spencer & Lumley","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Callistemon",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2911012","Austrochloris dichanthioides","(Everist) Lazarides","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Austrochloris",,"40","",""
