Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Conservation,Invasive
https://id.biodiversity.org.au/node/apni/2913877,Elattostachys nervosa,(F.Muell.) Radlk.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Elattostachys,Green Tamarind,,Non-native species
https://id.biodiversity.org.au/node/apni/2914371,Cryptocarya erythroxylon,Maiden & Betche ex Maiden,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Cryptocarya,Bottleberry,,Non-native species
https://id.biodiversity.org.au/node/apni/2915424,Vitex trifolia,L.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Vitex,The Hand Of Mary,,
https://id.biodiversity.org.au/node/apni/2915526,Haemodorum tenuifolium,A.Cunn. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Commelinales,Haemodoraceae,Haemodorum,,,
https://id.biodiversity.org.au/node/apni/2917913,Bouchardatia neurococca,(F.Muell.) Baill.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Bouchardatia,Union Nut,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2917916,Arytera divaricata,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Arytera,Coogera,,Non-native species
https://id.biodiversity.org.au/node/apni/2919887,Carex declinata,Boott,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Carex,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2920058,Phyllota phylicoides,(Sieber ex DC.) Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Phyllota,Heath Phyllota,,
https://id.biodiversity.org.au/node/apni/2920068,Geranium homeanum,Turcz.,species,Plantae,Charophyta,Equisetopsida,Geraniales,Geraniaceae,Geranium,Rainforest Crane's-bill,,
https://id.biodiversity.org.au/node/apni/2921020,Acacia podalyriifolia,A.Cunn. ex G.Don,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Silver Wattle,,Non-native species | Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/6923911,Centella asiatica,(L.) Urb.,species,Plantae,Charophyta,Equisetopsida,Apiales,Apiaceae,Centella,Centella,,
https://id.biodiversity.org.au/node/ausmoss/10113352,Sematophyllum subhumile,(Müll.Hal.) M.Fleisch.,species,Plantae,Bryophyta,Bryopsida,Hypnales,Sematophyllaceae,Sematophyllum,,,
https://id.biodiversity.org.au/taxon/apni/51285548,Daviesia ulicifolia,Andrews,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Daviesia,Gorse Bitter Pea,,
https://id.biodiversity.org.au/taxon/apni/51294642,Viola betonicifolia,Sm.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Violaceae,Viola,Showy Violet,,
https://id.biodiversity.org.au/taxon/apni/51299896,Benthamina alyxifolia,(F.Muell. ex Benth.) Tiegh.,species,Plantae,Charophyta,Equisetopsida,Santalales,Loranthaceae,Benthamina,,,
https://id.biodiversity.org.au/taxon/apni/51299974,Clerodendrum tomentosum,(Vent.) R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Clerodendrum,Lolly Bush,,
https://id.biodiversity.org.au/taxon/apni/51310513,Callicoma serratifolia,Andrews,species,Plantae,Charophyta,Equisetopsida,Oxalidales,Cunoniaceae,Callicoma,Black Wattle,,
https://id.biodiversity.org.au/taxon/apni/51311181,Passiflora pallida,L.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Passifloraceae,Passiflora,,,
https://id.biodiversity.org.au/name/apni/51312151,Austrocallerya megasperma,(F.Muell.) J.Compton & Schrire,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Austrocallerya,Native Wisteria,,
https://id.biodiversity.org.au/node/apni/2887474,Toechima tenax,(Benth.) Radlk.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Toechima,Pitted Leaf Steelwood,,
https://id.biodiversity.org.au/node/apni/2887517,Hybanthus monopetalus,(Schult.) Domin,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Violaceae,Hybanthus,Slender Violet-bush,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2889080,Patersonia glabrata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Iridaceae,Patersonia,Leafy Purple-flag,,
https://id.biodiversity.org.au/node/apni/2890278,Arundinella nepalensis,Trin.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Arundinella,Reedgrass,,
https://id.biodiversity.org.au/node/apni/2890633,Caustis flexuosa,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Caustis,Curly Wig,,
https://id.biodiversity.org.au/node/apni/2891035,Catharanthus roseus,(L.) G.Don,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Catharanthus,Cayenne Jasmine,,
https://id.biodiversity.org.au/node/apni/2891580,Eucalyptus major,(Maiden) Blakely,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Grey Gum,,
https://id.biodiversity.org.au/node/apni/2892279,Persicaria orientalis,(L.) Spach,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Persicaria,Princes Feathers,,
https://id.biodiversity.org.au/node/apni/2892519,Cryptocarya macdonaldii,B.Hyland,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Cryptocarya,,,Non-native species
https://id.biodiversity.org.au/node/apni/2894132,Muehlenbeckia gracillima,Meisn.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Muehlenbeckia,Slender Lignum,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2894178,Hibbertia salicifolia,(DC.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,,Dilleniaceae,Hibbertia,,,
https://id.biodiversity.org.au/node/apni/2894458,Barklya syringifolia,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Barklya,Leather Jacket,,
https://id.biodiversity.org.au/node/apni/2895147,Mimosa pudica,L.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Mimosa,Sensitive Plant,,Non-native species | Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2895487,Eleocharis cylindrostachys,Boeckeler,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Eleocharis,,,
https://id.biodiversity.org.au/node/apni/2895601,Planchonella australis,(R.Br.) Pierre,species,Plantae,Charophyta,Equisetopsida,Ericales,Sapotaceae,Planchonella,Wild Plum,,
https://id.biodiversity.org.au/node/apni/2895648,Cyperus exaltatus,Retz.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,Flat-sedge,,
https://id.biodiversity.org.au/node/apni/2896169,Adiantum aethiopicum,L.,species,Plantae,Charophyta,Equisetopsida,,Pteridaceae,Adiantum,Common Maidenhair,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2896651,Lepidium peregrinum,Thell.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Lepidium,Wandering Pepper-cress,EPBC Act Threatened Species | New South Wales : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2896663,Hypoestes phyllostachya,Baker,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Hypoestes,Freckle Face,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2897120,Indigofera spicata,Forssk.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Indigofera,Creeping Indigo,,Non-native species
https://id.biodiversity.org.au/node/apni/2898059,Cyathea leichhardtiana,(F.Muell.) Copel.,species,Plantae,Charophyta,Equisetopsida,Cyatheales,Cyatheaceae,Cyathea,Prickly Tree-fern,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2898189,Elattostachys xylocarpa,(A.Cunn. ex F.Muell.) Radlk.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Elattostachys,White Tamarind,,Non-native species
https://id.biodiversity.org.au/node/apni/2898296,Setaria palmifolia,(J.Koenig) Stapf,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Setaria,Pampas,,Non-native species
https://id.biodiversity.org.au/node/apni/2898773,Solanum opacum,A.Braun & C.D.Bouché,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,Greenberry Nightshade,Tasmania : Conservation Status,Non-native species | National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2900424,Oenothera drummondii,Hook.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Onagraceae,Oenothera,Beach Evening Primrose,,Non-native species
https://id.biodiversity.org.au/node/apni/2900816,Hedychium gardnerianum,Sheppard ex Ker Gawl.,species,Plantae,Charophyta,Equisetopsida,Zingiberales,Zingiberaceae,Hedychium,Ginger Lily,,Non-native species | Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2900900,Juncus kraussii,Hochst.,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Sea Rush,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2901484,Cryptocarya bidwillii,Meisn.,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Cryptocarya,Yellow Laurel,,Non-native species
https://id.biodiversity.org.au/node/apni/2902459,Asplenium polyodon,G.Forst.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Aspleniaceae,Asplenium,Sickle Spleenwort,Victoria : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2902672,Paspalum conjugatum,P.J.Bergius,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Paspalum,Sour Grass,,Non-native species
https://id.biodiversity.org.au/node/apni/2902922,Parsonsia lilacina,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Parsonsia,Crisped Silkpod,,
https://id.biodiversity.org.au/node/apni/2903511,Baumea teretifolia,(R.Br.) Palla,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Baumea,,,
https://id.biodiversity.org.au/node/apni/2905198,Tridax procumbens,L.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Tridax,Tridax,,Non-native species
https://id.biodiversity.org.au/node/apni/2905881,Melodorum leichhardtii,(F.Muell.) Benth.,species,Plantae,Charophyta,Equisetopsida,Magnoliales,Annonaceae,Melodorum,Wild Bananas,,
https://id.biodiversity.org.au/node/apni/2906812,Sacciolepis indica,(L.) Chase,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Sacciolepis,Indian Cupscale Grass,,
https://id.biodiversity.org.au/node/apni/2907156,Pavetta australiensis,Bremek.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Pavetta,Pavetta,,
https://id.biodiversity.org.au/node/apni/2907316,Syzygium oleosum,(F.Muell.) B.Hyland,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Syzygium,Watergum,,
https://id.biodiversity.org.au/node/apni/2908116,Leptospermum juniperinum,Sm.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Leptospermum,Prickly Tea Tree,,
https://id.biodiversity.org.au/node/apni/2908447,Empodisma minus,(Hook.f.) L.A.S.Johnson & D.F.Cutler,species,Plantae,Charophyta,Equisetopsida,Poales,Restionaceae,Empodisma,Spreading Rope Rush,,
https://id.biodiversity.org.au/node/apni/2909507,Velleia spathulata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Velleia,,,
https://id.biodiversity.org.au/node/apni/2910175,Comesperma defoliatum,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Fabales,Polygalaceae,Comesperma,Leafless Milkwort,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2911082,Scaevola albida,(Sm.) Druce,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Scaevola,Small-fruit Fan-flower,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2911551,Veronica plebeia,R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Veronica,Trailing Speedwell,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2911589,Macroptilium lathyroides,(L.) Urb.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Macroptilium,Phasey Bean,,Non-native species
https://id.biodiversity.org.au/node/apni/2912184,Cassinia subtropica,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Cassinia,Bushy Rosemary,,
https://id.biodiversity.org.au/node/apni/2913507,Vitex lignum-vitae,A.Cunn. ex Schauer,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Vitex,Yellow Hollywood,,
https://id.biodiversity.org.au/node/apni/2914881,Modiola caroliniana,(L.) G.Don,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Modiola,Red-flowered Mallow,,
https://id.biodiversity.org.au/node/apni/2914891,Ischaemum australe,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Ischaemum,Southern Grass,,
https://id.biodiversity.org.au/node/apni/2917194,Acalypha australis,L.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Acalypha,,,Non-native species
https://id.biodiversity.org.au/node/apni/2917201,Tecoma stans,(L.) Juss. ex Kunth,species,Plantae,Charophyta,Equisetopsida,Lamiales,Bignoniaceae,Tecoma,Tecoma,,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2917814,Olearia rosmarinifolia,(DC.) Benth.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Olearia,,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2919068,Notelaea longifolia,Vent.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Oleaceae,Notelaea,Large Mock Olive,,
https://id.biodiversity.org.au/node/apni/2919069,Rhodamnia argentea,Benth.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Rhodamnia,White Myrtle,,
https://id.biodiversity.org.au/node/apni/2920322,Urtica incisa,Poir.,species,Plantae,Charophyta,Equisetopsida,Rosales,Urticaceae,Urtica,Ongaonga,New Zealand Sensitive Species List for Vascular Plants,
https://id.biodiversity.org.au/node/apni/7468534,Gmelina leichhardtii,(F.Muell.) Benth.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Gmelina,Grey Teak,,
https://id.biodiversity.org.au/node/apni/7520371,Dysoxylum fraserianum,(A.Juss.) Benth.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Meliaceae,Dysoxylum,Rosewood,,
https://id.biodiversity.org.au/node/apni/7525921,Ficus virens,Aiton,species,Plantae,Charophyta,Equisetopsida,Rosales,Moraceae,Ficus,Fig,,
https://id.biodiversity.org.au/node/ausmoss/10095609,Macromitrium involutifolium,(Hook. & Grev.) Schwägr.,species,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Macromitrium,,,
https://id.biodiversity.org.au/taxon/apni/51270636,Callisia repens,(Jacq.) L.,species,Plantae,Charophyta,Equisetopsida,Commelinales,Commelinaceae,Callisia,,,
https://id.biodiversity.org.au/taxon/apni/51285213,Mezoneuron scortechinii,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Mezoneuron,Flat Blue-bean,,
https://id.biodiversity.org.au/taxon/apni/51291672,Persicaria decipiens,(R.Br.) K.L.Wilson,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Persicaria,Slender Knotweed,Tasmania : Conservation Status,
https://id.biodiversity.org.au/taxon/apni/51300042,Denhamia celastroides,(F.Muell.) Jessup,species,Plantae,Charophyta,Equisetopsida,Celastrales,Celastraceae,Denhamia,Orange Boxwood,,
https://id.biodiversity.org.au/taxon/apni/51399570,Calanthe triplicata,(P.Willemet) Ames,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Calanthe,Christmas Orchid,Queensland : Conservation Status,Non-native species
https://id.biodiversity.org.au/taxon/apni/51412032,Pterostylis baptistii,Fitzg.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Pterostylis,King Greenhood,Queensland : Conservation Status | Victoria : Conservation Status,Non-native species
NZOR-6-89985,Nitella cristata,(A. Braun) R.D. Wood,species,Plantae,Chlorophyta,Charophyceae,Charales,Characeae,Nitella,,,
https://id.biodiversity.org.au/name/apni/51338482,Lagenophora sublyrata,(Cass.) A.R.Bean & Jian Wang ter,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Lagenophora,Slender Bottle-daisy,South Australia : Conservation Status,
https://id.biodiversity.org.au/name/apni/51360270,Goodenia mystrophylla,K.A.Sheph.,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Goodenia,,,
https://id.biodiversity.org.au/name/apni/51371529,Lordhowea,B.Nord.,genus,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Lordhowea,,,
https://id.biodiversity.org.au/name/apni/9327402,Chenopodium robertianum,Iamonico & Mosyakin,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Chenopodium,,,
https://id.biodiversity.org.au/node/apni/2886243,Acacia cincinnata,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Wattle,,Non-native species | Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2886332,Austrosteenisia blackii,(F.Muell.) Geesink,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Austrosteenisia,Blood Vine,,
https://id.biodiversity.org.au/node/apni/2886715,Caustis recurvata,Spreng.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Caustis,,,
https://id.biodiversity.org.au/node/apni/2886936,Anthocarapa nitidula,(Benth.) T.D.Penn. ex Mabb.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Meliaceae,Anthocarapa,Incensewood,,
https://id.biodiversity.org.au/node/apni/2887295,Eurychorda complanata,(R.Br.) B.G.Briggs & L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Poales,Restionaceae,Eurychorda,Flat Cord-rush,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2887464,Alectryon subcinereus,(A.Gray) Radlk.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Sapindaceae,Alectryon,Native Quince,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2887993,Niemeyera chartacea,(F.M.Bailey) C.T.White,species,Plantae,Charophyta,Equisetopsida,Ericales,Sapotaceae,Niemeyera,Smooth-leaved Plum,New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2888072,Brunoniella spiciflora,(Benth.) Bremek.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Brunoniella,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2888295,Diplazium assimile,(Endl.) Bedd.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Woodsiaceae,Diplazium,Upside-down Fern,,
https://id.biodiversity.org.au/node/apni/2888317,Youngia japonica,(L.) DC.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Youngia,,,Non-native species
https://id.biodiversity.org.au/node/apni/2889226,Heliconia psittacorum,L.f.,species,Plantae,Charophyta,Equisetopsida,Zingiberales,Heliconiaceae,Heliconia,,,Non-native species
https://id.biodiversity.org.au/node/apni/2889233,Oxalis debilis,Kunth,species,Plantae,Charophyta,Equisetopsida,Oxalidales,Oxalidaceae,Oxalis,,,
https://id.biodiversity.org.au/node/apni/2889969,Alyxia ruscifolia,R.Br.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Alyxia,Christmas Bush,,
https://id.biodiversity.org.au/node/apni/2890723,Galinsoga parviflora,Cav.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Galinsoga,Peterson's Pest,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2891151,Tragia novae-hollandiae,Müll.Arg.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Tragia,Stinging Vine,,
https://id.biodiversity.org.au/node/apni/2891298,Cyperus trinervis,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,,
https://id.biodiversity.org.au/node/apni/2891532,Astrotricha longifolia,Benth.,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Astrotricha,,,
https://id.biodiversity.org.au/node/apni/2892143,Scleria rugosa,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Scleria,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2892259,Lindsaea incisa,Prent.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Lindsaeaceae,Lindsaea,Slender Screw Fern,New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2893882,Tipuana tipu,(Benth.) Kuntze,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Tipuana,,,Non-native species | National Weeds Lists
https://id.biodiversity.org.au/node/apni/2895537,Senna septemtrionalis,(Viv.) H.S.Irwin & Barneby,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Senna,Acacia (norfolk Island),,Non-native species
https://id.biodiversity.org.au/node/apni/2895551,Hovea heterophylla,A.Cunn. ex Hook.f.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Hovea,Common Hovea,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2896191,Acronychia imperforata,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Acronychia,Beach Acronychia,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2896534,Sarcomelicope simplicifolia,(Endl.) T.G.Hartley,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Sarcomelicope,Hard Aspen,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2897108,Grevillea baileyana,McGill.,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Grevillea,White Oak,,
https://id.biodiversity.org.au/node/apni/2897316,Eragrostis tenuifolia,(A.Rich.) Hochst. ex Steud.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eragrostis,Elastic Grass,,Non-native species
https://id.biodiversity.org.au/node/apni/2897367,Utricularia caerulea,L.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lentibulariaceae,Utricularia,Blue Bladderwort,Queensland : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2897562,Gahnia clarkei,Benl,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Gahnia,Tall Saw-sedge,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2898308,Grewia latifolia,F.Muell. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Grewia,Dysentery Plant,,
https://id.biodiversity.org.au/node/apni/2898734,Solanum corifolium,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,Climbing Nightshade,,Non-native species | National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2899120,Digitaria eriantha,Steud.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Digitaria,,,Non-native species
https://id.biodiversity.org.au/node/apni/2900200,Hemarthria uncinata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Hemarthria,Mat Grass,,
https://id.biodiversity.org.au/node/apni/2900393,Tetratheca thymifolia,Sm.,species,Plantae,Charophyta,Equisetopsida,Oxalidales,Elaeocarpaceae,Tetratheca,Thyme Pink-bells,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2900908,Ripogonum brevifolium,Conran & Clifford,species,Plantae,Charophyta,Equisetopsida,Liliales,Ripogonaceae,Ripogonum,Small-leaved Supplejack,,
https://id.biodiversity.org.au/node/apni/2901640,Beilschmiedia elliptica,C.T.White & W.D.Francis,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Beilschmiedia,Brown Walnut,,Non-native species
https://id.biodiversity.org.au/node/apni/2901943,Phyllanthus virgatus,G.Forst.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Phyllanthaceae,Phyllanthus,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2903106,Notothixos subaureus,Oliv.,species,Plantae,Charophyta,Equisetopsida,Santalales,Santalaceae,Notothixos,Golden Mistletoe,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2903349,Baumea juncea,(R.Br.) Palla,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Baumea,Bare Twig-rush,,
https://id.biodiversity.org.au/node/apni/2903745,Morus alba,L.,species,Plantae,Charophyta,Equisetopsida,Rosales,Moraceae,Morus,White Mulberry,,Non-native species
https://id.biodiversity.org.au/node/apni/2904243,Urochloa brizantha,(Hochst. ex A.Rich.) R.D.Webster,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Urochloa,Large-seeded Millet Grass,,Non-native species
https://id.biodiversity.org.au/node/apni/2904320,Chorizema parviflorum,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Chorizema,Eastern Flame Pea,,
https://id.biodiversity.org.au/node/apni/2904436,Casuarina cunninghamiana,Miq.,species,Plantae,Charophyta,Equisetopsida,Fagales,Casuarinaceae,Casuarina,River Oak,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2904534,Calytrix tetragona,Labill.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Calytrix,Fringe Myrtle,,
https://id.biodiversity.org.au/node/apni/2904956,Eleusine indica,(L.) Gaertn.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eleusine,Crow's-foot Grass,,Non-native species | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2905119,Baloghia inophylla,(G.Forst.) P.S.Green,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Baloghia,Bloodwood,,
https://id.biodiversity.org.au/node/apni/2905120,Eriocaulon scariosum,Sm.,species,Plantae,Charophyta,Equisetopsida,Poales,Eriocaulaceae,Eriocaulon,Pale Pipewort,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2905276,Anredera cordifolia,(Ten.) Steenis,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Basellaceae,Anredera,Potato Vine,,Non-native species | Weeds of National Significance (WoNS) as at Feb. 2013 | Weeds listing  Queensland Government | National Weeds Lists
https://id.biodiversity.org.au/node/apni/2905641,Eriochloa procera,(Retz.) C.E.Hubb.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eriochloa,Cup Grass,New Zealand Sensitive Species List for Vascular Plants,
https://id.biodiversity.org.au/node/apni/2905812,Verbena rigida,Spreng.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Verbenaceae,Verbena,Veined Verbena,,
https://id.biodiversity.org.au/node/apni/2906413,Gonocarpus chinensis,(Lour.) Orchard,species,Plantae,Charophyta,Equisetopsida,Saxifragales,Haloragaceae,Gonocarpus,,,
https://id.biodiversity.org.au/node/apni/2907448,Cassytha pubescens,R.Br.,species,Plantae,Charophyta,Equisetopsida,Laurales,Lauraceae,Cassytha,Devil's Twine,,
